year,month,longitude,latitude,ingenio,hacienda,area,variedad,edad,corte,lote_comercial,lote_semillero,RSD,LSD,incidencia_RSD,incidencia_LSD,prevalencia_RSD,prevalencia_LSD,NDVI,RH2M,PRECTOTCORR,WS2M,PAR,T2M,T2M_MAX,T2M_MIN,densidad_aparente_0-30cm_mean,intercambio_catiónico_0-30cm_mean,fraccion_gruesa_0-30cm_mean,arcillas_0-30cm_mean,nitrogeno_0-30cm_mean,ph_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean,carbono_organico_0-30cm_mean,cluster
2017,8,-75.97,4.63,11,VALPARAISO,3.69,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,15.93,9.04,2.06,137.66,14.34,20.48,10.19,1.25,19.27,4.23,38.33,22.53,5.4,29.93,31.7,36.93,0
2017,8,-75.97,4.63,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.25,19.27,4.23,38.33,22.53,5.4,29.93,31.7,36.93,0
2017,8,-75.93,4.66,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.28,20.97,4.8,37.43,24.22,5.7,29.33,33.2,34.53,0
2017,8,-75.93,4.66,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.28,20.97,4.8,37.43,24.22,5.7,29.33,33.2,34.53,0
2017,8,-76.11,4.29,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.28,19.97,5.37,35.67,23.21,5.4,24.73,39.53,31.87,0
2017,8,-76.1,4.33,11,RIOPAILA,3.87,CC 01-1940,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.29,19.5,6.5,34.53,22.72,5.3,24.87,40.6,36.3,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,3.02,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,15.93,9.04,2.06,137.66,14.34,20.48,10.19,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-75.86,4.35,11,RIOPAILA,3.87,CC 01-1940,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,15.93,9.04,2.06,137.66,14.34,20.48,10.19,1.14,23.4,6.5,38.5,25.0,5.33,24.8,36.73,39.8,1
2017,8,-75.97,4.63,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.25,19.27,4.23,38.33,22.53,5.4,29.93,31.7,36.93,0
2017,8,-75.98,4.63,11,VALPARAISO,3.69,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.3,20.1,4.57,38.43,23.28,5.6,30.87,30.67,39.57,0
2017,8,-75.98,4.63,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,18.08,4.58,2.2,133.66,17.07,22.08,14.06,1.3,20.1,4.57,38.43,23.28,5.6,30.87,30.67,39.57,0
2017,8,-75.98,4.63,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.3,20.1,4.57,38.43,23.28,5.6,30.87,30.67,39.57,0
2017,8,-76.33,3.73,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.4,22.7,3.33,38.07,19.27,5.63,24.77,37.17,25.77,0
2017,8,-76.33,3.73,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.4,22.7,3.33,38.07,19.27,5.63,24.77,37.17,25.77,0
2017,8,-76.33,3.73,11,VALPARAISO,3.69,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.4,22.7,3.33,38.07,19.27,5.63,24.77,37.17,25.77,0
2017,8,-76.54,3.22,11,VALPARAISO,3.65,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.36,16.83,4.8,37.67,21.8,5.43,31.9,30.43,42.07,0
2017,8,-76.54,3.22,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.36,16.83,4.8,37.67,21.8,5.43,31.9,30.43,42.07,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.9,CC 01-1940,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.11,4.29,11,VALPARAISO,3.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,16.59,7.9,2.27,137.66,15.24,20.9,11.62,1.28,19.97,5.37,35.67,23.21,5.4,24.73,39.53,31.87,0
2017,8,-76.34,3.1,11,RIOPAILA,3.87,CC 01-1940,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.23,21.57,10.2,36.67,24.01,5.9,25.23,38.13,34.03,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,3.02,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.44,3.33,11,RIOPAILA,3.87,CC 01-1940,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.11,4.29,11,VALPARAISO,3.69,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.28,19.97,5.37,35.67,23.21,5.4,24.73,39.53,31.87,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,3.02,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,0.9,CC 01-1940,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.35,3.11,11,RIOPAILA,3.87,CC 01-1940,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-75.93,4.66,11,VALPARAISO,3.69,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.28,20.97,4.8,37.43,24.22,5.7,29.33,33.2,34.53,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,3.02,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.36,3.82,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.36,20.03,6.7,36.7,22.31,5.97,24.6,38.67,34.4,0
2017,8,-76.33,3.9,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.66,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.32,21.57,2.73,35.4,20.97,5.4,24.57,40.03,39.17,0
2017,8,-76.32,3.91,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.4,19.77,4.83,35.37,22.12,5.73,26.97,37.67,33.3,0
2017,8,-76.44,3.52,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.37,23.2,4.43,34.63,20.75,5.8,26.5,38.87,32.4,0
2017,8,-76.28,3.55,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.66,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.31,21.1,5.03,39.9,21.75,5.63,27.73,32.33,32.03,0
2017,8,-76.33,3.9,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.36,21.47,2.33,35.17,21.86,5.6,24.77,40.03,37.5,0
2017,8,-76.23,4.12,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.31,23.87,6.63,35.63,21.99,5.6,27.83,36.53,35.57,0
2017,8,-76.32,3.91,10,SANANTONIO,3.0,CC 01-1940,7.03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.36,22.83,3.17,35.17,19.73,5.87,29.9,34.97,41.83,0
2017,8,-76.46,3.05,10,PICHUCHO,2.44,CC 01-1940,7.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.31,19.87,6.57,38.73,22.68,5.67,22.03,39.23,35.3,0
2017,8,-76.14,4.24,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.29,20.83,8.3,39.43,22.97,5.5,26.8,33.73,39.43,0
2017,8,-76.14,4.24,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,5.0,0.0,25.0,0.0,1.8,0.82,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.29,20.83,8.3,39.43,22.97,5.5,26.8,33.73,39.43,0
2017,8,-76.34,3.1,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.23,21.57,10.2,36.67,24.01,5.9,25.23,38.13,34.03,0
2017,8,-76.14,4.24,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,20.83,8.3,39.43,22.97,5.5,26.8,33.73,39.43,0
2017,8,-76.34,3.1,11,RIOPAILA,1.0,CC 98-72,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.23,21.57,10.2,36.67,24.01,5.9,25.23,38.13,34.03,0
2017,8,-76.44,3.33,11,RIOPAILA,2.0,CC 85-92,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.34,3.1,11,RIOPAILA,1.8,CC 97-7170,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.23,21.57,10.2,36.67,24.01,5.9,25.23,38.13,34.03,0
2017,8,-76.35,3.11,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-76.44,3.33,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.35,3.11,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-76.35,3.11,11,RIOPAILA,1.8,CC 97-7170,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-76.35,3.11,11,RIOPAILA,1.0,CC 98-72,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-76.35,3.12,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,19.0,5.73,39.93,21.5,5.7,21.8,38.27,31.53,0
2017,8,-76.35,3.11,11,RIOPAILA,2.0,CC 85-92,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.28,22.47,6.23,36.6,22.85,5.8,25.27,38.07,32.23,0
2017,8,-76.35,3.12,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,5.0,0.0,25.0,0.0,1.8,0.48,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,19.0,5.73,39.93,21.5,5.7,21.8,38.27,31.53,0
2017,8,-76.1,4.33,11,RIOPAILA,1.0,CC 98-72,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,19.5,6.5,34.53,22.72,5.3,24.87,40.6,36.3,0
2017,8,-76.1,4.33,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,19.5,6.5,34.53,22.72,5.3,24.87,40.6,36.3,0
2017,8,-76.1,4.33,11,RIOPAILA,1.8,CC 97-7170,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,19.5,6.5,34.53,22.72,5.3,24.87,40.6,36.3,0
2017,8,-76.44,3.33,11,RIOPAILA,1.0,CC 98-72,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.31,3.23,11,LAGUNAS,2.6,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.34,23.2,5.93,38.7,20.19,5.73,21.53,39.8,32.4,0
2017,8,-75.86,4.35,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.14,23.4,6.5,38.5,25.0,5.33,24.8,36.73,39.8,1
2017,8,-76.31,3.22,11,LAGUNAS,2.64,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,23.57,7.0,37.63,23.03,5.9,24.0,38.43,34.1,0
2017,8,-76.31,3.22,11,LAGUNAS,2.6,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.29,23.57,7.0,37.63,23.03,5.9,24.0,38.43,34.1,0
2017,8,-75.86,4.35,11,RIOPAILA,1.0,CC 98-72,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.14,23.4,6.5,38.5,25.0,5.33,24.8,36.73,39.8,1
2017,8,-75.86,4.35,11,RIOPAILA,2.0,CC 85-92,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.14,23.4,6.5,38.5,25.0,5.33,24.8,36.73,39.8,1
2017,8,-76.34,3.1,11,RIOPAILA,2.0,CC 85-92,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.23,21.57,10.2,36.67,24.01,5.9,25.23,38.13,34.03,0
2017,8,-76.1,4.33,11,RIOPAILA,2.0,CC 85-92,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.29,19.5,6.5,34.53,22.72,5.3,24.87,40.6,36.3,0
2017,8,-76.14,4.34,11,LAGUNAS,2.6,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.25,18.33,7.03,40.13,22.74,5.37,23.4,36.47,44.77,0
2017,8,-76.14,4.34,11,LAGUNAS,2.64,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.25,18.33,7.03,40.13,22.74,5.37,23.4,36.47,44.77,0
2017,8,-76.44,3.33,11,RIOPAILA,1.8,CC 97-7170,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.44,3.33,11,RIOPAILA,3.4,CC 93-3826,6.7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2017,8,-76.31,3.23,11,LAGUNAS,2.64,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.34,23.2,5.93,38.7,20.19,5.73,21.53,39.8,32.4,0
2017,8,-75.86,4.35,11,RIOPAILA,1.8,CC 97-7170,6.7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.14,23.4,6.5,38.5,25.0,5.33,24.8,36.73,39.8,1
2017,8,-76.51,3.26,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2017,8,-76.51,3.26,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,5.0,0.0,25.0,0.0,1.8,0.29,19.83,16.73,1.23,138.87,19.58,22.27,18.08,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,4.5,CC 97-7170,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,3.0,CC 93-3826,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,1.5,CC 98-72,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,1.37,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.2,4.27,11,LAGUNAS,2.64,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.32,24.13,5.63,37.07,22.71,5.7,24.07,38.87,34.83,0
2017,8,-76.01,4.51,11,LAGUNAS,2.64,CC 01-1940,6.7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.28,25.27,3.13,37.97,22.23,5.8,26.13,35.93,34.97,0
2017,8,-76.13,4.43,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.31,21.83,5.53,40.0,24.95,5.8,24.37,35.63,39.17,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.68,CC 01-1940,6.9,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,1.0,CC 01-1940,6.9,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.68,SP 71-6949,6.8,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.68,CC 97-7170,6.8,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.76,CC 97-7170,6.9,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.68,CC 93-3826,6.9,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.09,4.32,11,RIOPAILAINDUSTRIAL,0.68,CC 01-1940,6.9,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.3,20.6,3.27,37.0,22.05,5.5,25.83,37.23,37.1,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,0.68,CC 01-1940,6.9,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,3.0,CC 93-3826,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,1.5,CC 98-72,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.35,3.71,11,RIOPAILAINDUSTRIAL,1.37,CC 01-1940,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.39,23.67,4.37,38.07,19.91,5.63,23.43,38.5,28.67,0
2017,8,-76.03,4.61,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,5.0,0.0,25.0,0.0,1.8,0.7,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2017,8,-76.03,4.61,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2017,8,-75.87,4.33,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2017,8,-75.87,4.33,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2017,8,-76.16,4.32,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.56,4.49,0.94,137.66,15.86,20.45,13.08,1.32,20.1,4.83,36.73,24.68,5.47,24.0,39.3,39.67,0
2017,8,-76.16,4.32,11,PERALONSO,2.78,CC 93-3826,6.7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,18.01,10.26,1.14,137.66,17.44,21.51,15.14,1.32,20.1,4.83,36.73,24.68,5.47,24.0,39.3,39.67,0
